"day","month","year","Collection_Location","Sample_ID","sampleid"
"18","May","2017","Cutts Island","Pv17-425","Pv17-425"
"18","May","2017","Cutts Island","Pv17-426","Pv17-426"
"18","May","2017","Cutts Island","Pv17-427","Pv17-427"
"18","May","2017","Cutts Island","Pv17-428","Pv17-428"
"18","May","2017","Cutts Island","Pv17-429","Pv17-429"
"18","May","2017","Cutts Island","Pv17-430","Pv17-430"
"26","May","2017","Eagle Island","Pv17-431","Pv17-431"
"26","May","2017","Seal Beach","Pv17-432","Pv17-432"
"26","May","2017","Seal Beach","Pv17-433","Pv17-433"
"26","May","2017","Seal Beach","Pv17-434","Pv17-434"
"26","May","2017","Cutts Island","Pv17-435","Pv17-435"
"26","May","2017","Cutts Island","Pv17-436","Pv17-436"
"26","May","2017","Cutts Island","Pv17-437","Pv17-437"
"26","May","2017","Cutts Island","Pv17-438","Pv17-438"
"26","May","2017","Gertrude Island","Pv17-439","Pv17-439"
"26","May","2017","Gertrude Island","Pv17-440","Pv17-440"
"26","May","2017","Gertrude Island","Pv17-441","Pv17-441"
"26","May","2017","Gertrude Island","Pv17-442","Pv17-442"
"26","May","2017","Gertrude Island","Pv17-443","Pv17-443"
"26","May","2017","Gertrude Island","Pv17-444","Pv17-444"
"26","May","2017","Gertrude Island","Pv17-445","Pv17-445"
"26","May","2017","Gertrude Island","Pv17-446","Pv17-446"
"26","May","2017","Gertrude Island","Pv17-447","Pv17-447"
"26","May","2017","Gertrude Island","Pv17-448","Pv17-448"
"26","May","2017","Gertrude Island","Pv17-449","Pv17-449"
"26","May","2017","Gertrude Island","Pv17-450","Pv17-450"
"26","May","2017","Gertrude Island","Pv17-451","Pv17-451"
"26","May","2017","Gertrude Island","Pv17-452","Pv17-452"
"26","May","2017","Gertrude Island","Pv17-453","Pv17-453"
"26","May","2017","Gertrude Island","Pv17-454","Pv17-454"
"26","May","2017","Gertrude Island","Pv17-455","Pv17-455"
"26","May","2017","Gertrude Island","Pv17-456","Pv17-456"
"26","May","2017","Gertrude Island","Pv17-457","Pv17-457"
"26","May","2017","Gertrude Island","Pv17-458","Pv17-458"
"26","May","2017","Gertrude Island","Pv17-459","Pv17-459"
"26","May","2017","Gertrude Island","Pv17-460","Pv17-460"
"26","May","2017","Gertrude Island","Pv17-461","Pv17-461"
"26","May","2017","Gertrude Island","Pv17-462","Pv17-462"
"26","May","2017","Gertrude Island","Pv17-463","Pv17-463"
"26","May","2017","Gertrude Island","Pv17-464","Pv17-464"
"26","May","2017","Gertrude Island","Pv17-465","Pv17-465"
"26","May","2017","Gertrude Island","Pv17-466","Pv17-466"
"26","May","2017","Gertrude Island","Pv17-467","Pv17-467"
"26","May","2017","Gertrude Island","Pv17-468","Pv17-468"
"7","Jun","2017","Eagle Island","Pv17-469","Pv17-469"
"7","Jun","2017","Eagle Island","Pv17-470","Pv17-470"
"7","Jun","2017","Eagle Island","Pv17-471","Pv17-471"
"7","Jun","2017","Eagle Island","Pv17-472","Pv17-472"
"7","Jun","2017","Eagle Island","Pv17-473","Pv17-473"
"7","Jun","2017","Eagle Island","Pv17-474","Pv17-474"
"7","Jun","2017","Cutts Island","Pv17-475","Pv17-475"
"7","Jun","2017","Cutts Island","Pv17-476","Pv17-476"
"7","Jun","2017","Cutts Island","Pv17-477","Pv17-477"
"7","Jun","2017","Cutts Island","Pv17-478","Pv17-478"
"7","Jun","2017","Cutts Island","Pv17-479","Pv17-479"
"7","Jun","2017","Cutts Island","Pv17-480","Pv17-480"
"7","Jun","2017","Cutts Island","Pv17-481","Pv17-481"
"7","Jun","2017","Cutts Island","Pv17-482","Pv17-482"
"7","Jun","2017","Gertrude Island","Pv17-483","Pv17-483"
"7","Jun","2017","Gertrude Island","Pv17-484","Pv17-484"
"7","Jun","2017","Gertrude Island","Pv17-485","Pv17-485"
"7","Jun","2017","Gertrude Island","Pv17-486","Pv17-486"
"7","Jun","2017","Gertrude Island","Pv17-487","Pv17-487"
"7","Jun","2017","Gertrude Island","Pv17-488","Pv17-488"
"7","Jun","2017","Gertrude Island","Pv17-489","Pv17-489"
"7","Jun","2017","Gertrude Island","Pv17-490","Pv17-490"
"7","Jun","2017","Gertrude Island","Pv17-491","Pv17-491"
"7","Jun","2017","Gertrude Island","Pv17-492","Pv17-492"
"7","Jun","2017","Gertrude Island","Pv17-493","Pv17-493"
"7","Jun","2017","Gertrude Island","Pv17-494","Pv17-494"
"7","Jun","2017","Gertrude Island","Pv17-495","Pv17-495"
"7","Jun","2017","Gertrude Island","Pv17-496","Pv17-496"
"7","Jun","2017","Gertrude Island","Pv17-497","Pv17-497"
"7","Jun","2017","Gertrude Island","Pv17-498","Pv17-498"
"7","Jun","2017","Gertrude Island","Pv17-499","Pv17-499"
"7","Jun","2017","Gertrude Island","Pv17-500","Pv17-500"
"7","Jun","2017","Gertrude Island","Pv17-501","Pv17-501"
"7","Jun","2017","Gertrude Island","Pv17-502","Pv17-502"
"7","Jun","2017","Gertrude Island","Pv17-503","Pv17-503"
"7","Jun","2017","Gertrude Island","Pv17-504","Pv17-504"
"7","Jun","2017","Gertrude Island","Pv17-505","Pv17-505"
"7","Jun","2017","Gertrude Island","Pv17-506","Pv17-506"
"7","Jun","2017","Gertrude Island","Pv17-507","Pv17-507"
"7","Jun","2017","Gertrude Island","Pv17-508","Pv17-508"
"7","Jun","2017","Gertrude Island","Pv17-509","Pv17-509"
"7","Jun","2017","Gertrude Island","Pv17-510","Pv17-510"
"7","Jun","2017","Gertrude Island","Pv17-511","Pv17-511"
"7","Jun","2017","Gertrude Island","Pv17-512","Pv17-512"
"7","Jun","2017","Gertrude Island","Pv17-513","Pv17-513"
"7","Jun","2017","Gertrude Island","Pv17-514","Pv17-514"
"7","Jun","2017","Gertrude Island","Pv17-515","Pv17-515"
"7","Jun","2017","Gertrude Island","Pv17-516","Pv17-516"
"7","Jun","2017","Gertrude Island","Pv17-517","Pv17-517"
"7","Jun","2017","Gertrude Island","Pv17-518","Pv17-518"
"7","Jun","2017","Gertrude Island","Pv17-519","Pv17-519"
"7","Jun","2017","Gertrude Island","Pv17-520","Pv17-520"
"7","Jun","2017","Gertrude Island","Pv17-521","Pv17-521"
"7","Jun","2017","Gertrude Island","Pv17-522","Pv17-522"
"7","Jun","2017","Gertrude Island","Pv17-523","Pv17-523"
"7","Jun","2017","Gertrude Island","Pv17-524","Pv17-524"
"7","Jun","2017","Gertrude Island","Pv17-525","Pv17-525"
"7","Jun","2017","Gertrude Island","Pv17-526","Pv17-526"
"14","Jun","2017","Gertrude Island","Pv17-527","Pv17-527"
"14","Jun","2017","Gertrude Island","Pv17-528","Pv17-528"
"14","Jun","2017","Gertrude Island","Pv17-529","Pv17-529"
"14","Jun","2017","Gertrude Island","Pv17-530","Pv17-530"
"14","Jun","2017","Gertrude Island","Pv17-531","Pv17-531"
"14","Jun","2017","Gertrude Island","Pv17-532","Pv17-532"
"14","Jun","2017","Gertrude Island","Pv17-533","Pv17-533"
"14","Jun","2017","Gertrude Island","Pv17-534","Pv17-534"
"14","Jun","2017","Gertrude Island","Pv17-535","Pv17-535"
"14","Jun","2017","Gertrude Island","Pv17-536","Pv17-536"
"14","Jun","2017","Gertrude Island","Pv17-537","Pv17-537"
"14","Jun","2017","Gertrude Island","Pv17-538","Pv17-538"
"14","Jun","2017","Gertrude Island","Pv17-539","Pv17-539"
"14","Jun","2017","Gertrude Island","Pv17-540","Pv17-540"
"14","Jun","2017","Gertrude Island","Pv17-541","Pv17-541"
"14","Jun","2017","Gertrude Island","Pv17-542","Pv17-542"
"14","Jun","2017","Gertrude Island","Pv17-543","Pv17-543"
"14","Jun","2017","Gertrude Island","Pv17-544","Pv17-544"
"14","Jun","2017","Gertrude Island","Pv17-545","Pv17-545"
"14","Jun","2017","Gertrude Island","Pv17-546","Pv17-546"
"14","Jun","2017","Gertrude Island","Pv17-547","Pv17-547"
"14","Jun","2017","Gertrude Island","Pv17-548","Pv17-548"
"14","Jun","2017","Gertrude Island","Pv17-549","Pv17-549"
"14","Jun","2017","Gertrude Island","Pv17-550","Pv17-550"
"14","Jun","2017","Cutts Island","Pv17-551","Pv17-551"
"14","Jun","2017","Cutts Island","Pv17-552","Pv17-552"
"14","Jun","2017","Eagle Island","Pv17-553","Pv17-553"
"14","Jun","2017","Eagle Island","Pv17-554","Pv17-554"
"14","Jun","2017","Eagle Island","Pv17-555","Pv17-555"
"14","Jun","2017","Eagle Island","Pv17-556","Pv17-556"
"14","Jun","2017","Eagle Island","Pv17-557","Pv17-557"
"11","Aug","2017","Woodard Bay","Pv17-558","17RH0234"
"11","Aug","2017","Woodard Bay","Pv17-559","17RH0235"
"11","Aug","2017","Woodard Bay","Pv17-560","17RH0236"
"11","Aug","2017","Woodard Bay","Pv17-561","17RH0237"
"11","Aug","2017","Woodard Bay","Pv17-562","17RH0238"
"11","Aug","2017","Woodard Bay","Pv17-563","17RH0239"
"11","Aug","2017","Woodard Bay","Pv17-564","17RH0240"
"11","Aug","2017","Woodard Bay","Pv17-565","17RH0241"
"11","Aug","2017","Woodard Bay","Pv17-566","17RH0242"
"11","Aug","2017","Woodard Bay","Pv17-567","17RH0243"
"11","Aug","2017","Woodard Bay","Pv17-568","17RH0244"
"11","Aug","2017","Woodard Bay","Pv17-569","17RH0245"
"11","Aug","2017","Woodard Bay","Pv17-570","17RH0246"
"11","Aug","2017","Woodard Bay","Pv17-571","17RH0247"
"11","Aug","2017","Woodard Bay","Pv17-572","17RH0248"
"11","Aug","2017","Woodard Bay","Pv17-573","17RH0249"
"11","Aug","2017","Woodard Bay","Pv17-574","17RH0250"
"11","Aug","2017","Woodard Bay","Pv17-575","17RH0251"
"28","Sep","2017","Gertrude Island","Pv17-576","17RH0252"
"28","Sep","2017","Gertrude Island","Pv17-577","17RH0253"
"28","Sep","2017","Gertrude Island","Pv17-578","17RH0254"
"7","Sep","2017","Gertrude Island","Pv17-579","17RH0255"
"7","Sep","2017","Gertrude Island","Pv17-580","17RH0256"
"7","Sep","2017","Gertrude Island","Pv17-581","17RH0257"
"14","Aug","2017","Commencement Bay","Pv17-582","17RH0258"
"14","Aug","2017","Commencement Bay","Pv17-583","17RH0259"
"14","Aug","2017","Commencement Bay","Pv17-584","17RH0260"
"14","Aug","2017","Commencement Bay","Pv17-585","17RH0261"
"14","Aug","2017","Commencement Bay","Pv17-586","17RH0262"
"14","Aug","2017","Commencement Bay","Pv17-587","17RH0263"
"14","Aug","2017","Commencement Bay","Pv17-588","17RH0264"
"14","Aug","2017","Commencement Bay","Pv17-589","17RH0265"
"8","Aug","2017","Eagle Island","Pv17-590","17RH0266"
"8","Aug","2017","Eagle Island","Pv17-591","17RH0267"
"8","Aug","2017","Eagle Island","Pv17-592","17RH0268"
"8","Aug","2017","Eagle Island","Pv17-593","17RH0269"
"8","Aug","2017","Eagle Island","Pv17-594","17RH0270"
"8","Aug","2017","Eagle Island","Pv17-595","17RH0271"
"6","Nov","2017","Gertrude Island","Pv17-596","17RH0272"
"6","Nov","2017","Gertrude Island","Pv17-597","17RH0273"
"6","Nov","2017","Gertrude Island","Pv17-598","17RH0274"
"6","Nov","2017","Gertrude Island","Pv17-599","17RH0275"
"6","Nov","2017","Gertrude Island","Pv17-600","17RH0276"
"6","Nov","2017","Cutts Island","Pv17-601","17RH0277"
"6","Nov","2017","Cutts Island","Pv17-602","17RH0278"
"6","Nov","2017","Cutts Island","Pv17-603","17RH0279"
"6","Nov","2017","Cutts Island","Pv17-604","17RH0280"
"6","Nov","2017","Cutts Island","Pv17-605","17RH0281"
"6","Nov","2017","Gertrude Island","Pv17-606","17RH0282"
"6","Nov","2017","Gertrude Island","Pv17-607","17RH0283"
"6","Nov","2017","Gertrude Island","Pv17-608","17RH0284"
"6","Nov","2017","Gertrude Island","Pv17-609","17RH0285"
"6","Nov","2017","Gertrude Island","Pv17-610","17RH0286"
"6","Nov","2017","Gertrude Island","Pv17-611","17RH0287"
"6","Nov","2017","Gertrude Island","Pv17-612","17RH0288"
"6","Nov","2017","Gertrude Island","Pv17-613","17RH0289"
"6","Oct","2017","Cutts Island","Pv17-614","17RH0290"
"6","Oct","2017","Cutts Island","Pv17-615","17RH0291"
"6","Oct","2017","Cutts Island","Pv17-616","17RH0292"
"6","Oct","2017","Cutts Island","Pv17-617","17RH0293"
"6","Oct","2017","Cutts Island","Pv17-618","17RH0294"
"6","Oct","2017","Cutts Island","Pv17-619","17RH0295"
"6","Oct","2017","Cutts Island","Pv17-620","17RH0296"
"6","Oct","2017","Cutts Island","Pv17-621","17RH0297"
"6","Oct","2017","Cutts Island","Pv17-622","17RH0298"
"6","Oct","2017","Cutts Island","Pv17-623","17RH0299"
"6","Nov","2017","Eagle Island","Pv17-624","17RH0300"
"6","Nov","2017","Eagle Island","Pv17-625","17RH0301"
"6","Nov","2017","Eagle Island","Pv17-626","17RH0302"
"6","Nov","2017","Eagle Island","Pv17-627","17RH0303"
"6","Nov","2017","Eagle Island","Pv17-628","17RH0304"
"6","Nov","2017","Eagle Island","Pv17-629","17RH0305"
"6","Nov","2017","Eagle Island","Pv17-630","17RH0306"
"6","Nov","2017","Eagle Island","Pv17-631","17RH0307"
"6","Nov","2017","Eagle Island","Pv17-632","17RH0308"
"6","Nov","2017","Eagle Island","Pv17-633","17RH0309"
"6","Nov","2017","Eagle Island","Pv17-634","17RH0310"
"6","Nov","2017","Eagle Island","Pv17-635","17RH0311"
"6","Nov","2017","Eagle Island","Pv17-636","17RH0312"
"6","Nov","2017","Eagle Island","Pv17-637","17RH0313"
"6","Nov","2017","Eagle Island","Pv17-638","17RH0314"
"6","Nov","2017","Eagle Island","Pv17-639","17RH0315"
"14","Dec","2017","Gertrude Island","Pv17-640","17RH0316"
"14","Dec","2017","Gertrude Island","Pv17-641","17RH0317"
"14","Dec","2017","Gertrude Island","Pv17-642","17RH0318"
"14","Dec","2017","Gertrude Island","Pv17-643","17RH0319"
"14","Dec","2017","Gertrude Island","Pv17-644","17RH0320"
"14","Dec","2017","Gertrude Island","Pv17-645","17RH0321"
"14","Dec","2017","Cutts Island","Pv17-646","17RH0322"
"14","Dec","2017","Cutts Island","Pv17-647","17RH0323"
"14","Dec","2017","Cutts Island","Pv17-648","17RH0324"
"14","Dec","2017","Cutts Island","Pv17-649","17RH0325"
"14","Dec","2017","Cutts Island","Pv17-650","17RH0326"
"14","Dec","2017","Cutts Island","Pv17-651","17RH0327"
"14","Dec","2017","Cutts Island","Pv17-652","17RH0328"
"14","Dec","2017","Cutts Island","Pv17-653","17RH0329"
"14","Dec","2017","Cutts Island","Pv17-654","17RH0330"
"14","Dec","2017","Cutts Island","Pv17-655","17RH0331"
"14","Dec","2017","Cutts Island","Pv17-656","17RH0332"
"14","Dec","2017","Cutts Island","Pv17-657","17RH0333"
"1","Dec","2017","Eagle Island","Pv17-658","17RH0334"
"1","Dec","2017","Eagle Island","Pv17-659","17RH0335"
"1","Dec","2017","Eagle Island","Pv17-660","17RH0336"
"1","Dec","2017","Eagle Island","Pv17-661","17RH0337"
"1","Dec","2017","Eagle Island","Pv17-662","17RH0338"
"1","Dec","2017","Eagle Island","Pv17-663","17RH0339"
"1","Dec","2017","Eagle Island","Pv17-664","17RH0340"
"1","Dec","2017","Eagle Island","Pv17-665","17RH0341"
"1","Dec","2017","Eagle Island","Pv17-666","17RH0342"
"1","Dec","2017","Eagle Island","Pv17-667","17RH0343"
"1","Dec","2017","Eagle Island","Pv17-668","17RH0344"
"1","Dec","2017","Eagle Island","Pv17-669","17RH0345"
"1","Dec","2017","Eagle Island","Pv17-670","17RH0346"
"1","Dec","2017","Eagle Island","Pv17-671","17RH0347"
"1","Dec","2017","Eagle Island","Pv17-672","17RH0348"
"1","Dec","2017","Eagle Island","Pv17-673","17RH0349"
"1","Dec","2017","Eagle Island","Pv17-674","17RH0350"
"1","Dec","2017","Eagle Island","Pv17-675","17RH0351"
"1","Dec","2017","Eagle Island","Pv17-676","17RH0352"
"1","Dec","2017","Eagle Island","Pv17-677","17RH0353"
"1","Dec","2017","Eagle Island","Pv17-678","17RH0354"
"1","Dec","2017","Eagle Island","Pv17-679","17RH0355"
"1","Dec","2017","Eagle Island","Pv17-680","17RH0356"
"1","Dec","2017","Eagle Island","Pv17-681","17RH0357"
"1","Dec","2017","Eagle Island","Pv17-682","17RH0358"
"1","Dec","2017","Eagle Island","Pv17-683","17RH0359"
"1","Dec","2017","Eagle Island","Pv17-684","17RH0360"
"1","Dec","2017","Eagle Island","Pv17-685","17RH0361"
"1","Dec","2017","Eagle Island","Pv17-686","17RH0362"
"1","Dec","2017","Eagle Island","Pv17-687","17RH0363"
"1","Dec","2017","Eagle Island","Pv17-688","17RH0364"
"1","Dec","2017","Eagle Island","Pv17-689","17RH0365"
"1","Dec","2017","Eagle Island","Pv17-690","17RH0366"
"1","Dec","2017","Eagle Island","Pv17-691","17RH0367"
"1","Dec","2017","Eagle Island","Pv17-692","17RH0368"
"14","Dec","2017","Eagle Island","Pv17-693","17RH0369"
"14","Dec","2017","Eagle Island","Pv17-694","17RH0370"
"14","Dec","2017","Eagle Island","Pv17-695","17RH0371"
"14","Dec","2017","Eagle Island","Pv17-696","17RH0372"
"14","Dec","2017","Eagle Island","Pv17-697","17RH0373"
"14","Dec","2017","Eagle Island","Pv17-698","17RH0374"
"14","Dec","2017","Eagle Island","Pv17-699","17RH0375"
"14","Dec","2017","Eagle Island","Pv17-700","17RH0376"
"14","Dec","2017","Eagle Island","Pv17-701","17RH0377"
"14","Dec","2017","Eagle Island","Pv17-702","17RH0378"
"14","Dec","2017","Eagle Island","Pv17-703","17RH0379"
"14","Dec","2017","Eagle Island","Pv17-704","17RH0380"
"14","Dec","2017","Eagle Island","Pv17-705","17RH0381"
"14","Dec","2017","Eagle Island","Pv17-706","17RH0382"
"14","Dec","2017","Eagle Island","Pv17-707","17RH0383"
"14","Dec","2017","Eagle Island","Pv17-708","17RH0384"
"14","Dec","2017","Eagle Island","Pv17-709","17RH0385"
"14","Dec","2017","Eagle Island","Pv17-710","17RH0386"
"14","Dec","2017","Eagle Island","Pv17-711","17RH0387"
"14","Dec","2017","Eagle Island","Pv17-712","17RH0388"
"14","Dec","2017","Eagle Island","Pv17-713","17RH0389"
"14","Dec","2017","Eagle Island","Pv17-714","17RH0390"
"14","Dec","2017","Eagle Island","Pv17-715","17RH0391"
"14","Dec","2017","Eagle Island","Pv17-716","17RH0392"
"14","Dec","2017","Eagle Island","Pv17-717","17RH0393"
"14","Dec","2017","Eagle Island","Pv17-718","17RH0394"
"14","Dec","2017","Eagle Island","Pv17-719","17RH0395"
"14","Dec","2017","Eagle Island","Pv17-720","17RH0396"
"14","Dec","2017","Eagle Island","Pv17-721","17RH0397"
"14","Dec","2017","Eagle Island","Pv17-722","17RH0398"
"14","Dec","2017","Eagle Island","Pv17-723","17RH0399"
"14","Dec","2017","Eagle Island","Pv17-724","17RH0400"
"15","Feb","2018","Eagle Island","Pv18-0001","18QY0001"
"15","Feb","2018","Eagle Island","Pv18-0002","18QY0002"
"15","Feb","2018","Eagle Island","Pv18-0003","18QY0003"
"15","Feb","2018","Eagle Island","Pv18-0004","18QY0004"
"15","Feb","2018","Eagle Island","Pv18-0005","18QY0005"
"15","Feb","2018","Eagle Island","Pv18-0006","18QY0006"
"15","Feb","2018","Eagle Island","Pv18-0007","18QY0007"
"15","Feb","2018","Eagle Island","Pv18-0008","18QY0008"
"15","Feb","2018","Eagle Island","Pv18-0009","18QY0009"
"15","Feb","2018","Eagle Island","Pv18-0010","18QY0010"
"15","Feb","2018","Eagle Island","Pv18-0011","18QY0011"
"15","Feb","2018","Eagle Island","Pv18-0012","18QY0012"
"26","Apr","2018","Commencement Bay","Pv18-0013","Pv18-0013"
"26","Apr","2018","Commencement Bay","Pv18-0014","Pv18-0014"
"26","Apr","2018","Commencement Bay","Pv18-0015","Pv18-0015"
"26","Apr","2018","Commencement Bay","Pv18-0016","Pv18-0016"
"26","Apr","2018","Commencement Bay","Pv18-0017","Pv18-0017"
"26","Apr","2018","Commencement Bay","Pv18-0018","Pv18-0018"
"26","Apr","2018","Commencement Bay","Pv18-0019","Pv18-0019"
"26","Apr","2018","Commencement Bay","Pv18-0020","Pv18-0020"
"26","Apr","2018","Commencement Bay","Pv18-0021","Pv18-0021"
"26","Apr","2018","Commencement Bay","Pv18-0022","Pv18-0022"
"26","Apr","2018","Commencement Bay","Pv18-0023","Pv18-0023"
"26","Apr","2018","Commencement Bay","Pv18-0024","Pv18-0024"
"26","Apr","2018","Commencement Bay","Pv18-0025","Pv18-0025"
"26","Apr","2018","Commencement Bay","Pv18-0026","Pv18-0026"
"26","Apr","2018","Commencement Bay","Pv18-0027","Pv18-0027"
"26","Apr","2018","Commencement Bay","Pv18-0028","Pv18-0028"
"26","Apr","2018","Commencement Bay","Pv18-0029","Pv18-0029"
"26","Apr","2018","Commencement Bay","Pv18-0030","Pv18-0030"
"26","Apr","2018","Commencement Bay","Pv18-0031","Pv18-0031"
"26","Apr","2018","Commencement Bay","Pv18-0032","Pv18-0032"
"26","Apr","2018","Commencement Bay","Pv18-0033","Pv18-0033"
"26","Apr","2018","Commencement Bay","Pv18-0034","Pv18-0034"
"26","Apr","2018","Commencement Bay","Pv18-0035","Pv18-0035"
"26","Apr","2018","Commencement Bay","Pv18-0036","Pv18-0036"
"26","Apr","2018","Commencement Bay","Pv18-0037","Pv18-0037"
"26","Apr","2018","Commencement Bay","Pv18-0038","Pv18-0038"
"27","Apr","2018","Woodard Bay","Pv18-0039","Pv18-0039"
"27","Apr","2018","Eagle Island","Pv18-0040","Pv18-0040"
"27","Apr","2018","Gertrude Island","Pv18-0041","Pv18-0041"
"27","Apr","2018","Cutts Island","Pv18-0042","Pv18-0042"
"27","Apr","2018","Cutts Island","Pv18-0043","Pv18-0043"
"27","Apr","2018","Cutts Island","Pv18-0044","Pv18-0044"
"27","Apr","2018","Cutts Island","Pv18-0045","Pv18-0045"
"27","Apr","2018","Cutts Island","Pv18-0046","Pv18-0046"
"27","Apr","2018","Cutts Island","Pv18-0047","Pv18-0047"
"27","Apr","2018","Cutts Island","Pv18-0048","Pv18-0048"
"27","Apr","2018","Cutts Island","Pv18-0049","Pv18-0049"
"27","Apr","2018","Cutts Island","Pv18-0050","Pv18-0050"
"27","Apr","2018","Cutts Island","Pv18-0051","Pv18-0051"
"27","Apr","2018","Cutts Island","Pv18-0052","Pv18-0052"
"27","Apr","2018","Cutts Island","Pv18-0053","Pv18-0053"
"27","Apr","2018","Cutts Island","Pv18-0054","Pv18-0054"
"27","Apr","2018","Cutts Island","Pv18-0055","Pv18-0055"
"7","May","2018","Commencement Bay","Pv18-0056","Pv18-0056"
"7","May","2018","Commencement Bay","Pv18-0057","Pv18-0057"
"7","May","2018","Commencement Bay","Pv18-0058","Pv18-0058"
"7","May","2018","Commencement Bay","Pv18-0059","Pv18-0059"
"7","May","2018","Commencement Bay","Pv18-0060","Pv18-0060"
"7","May","2018","Commencement Bay","Pv18-0061","Pv18-0061"
"7","May","2018","Commencement Bay","Pv18-0062","Pv18-0062"
"7","May","2018","Commencement Bay","Pv18-0063","Pv18-0063"
"7","May","2018","Commencement Bay","Pv18-0064","Pv18-0064"
"7","May","2018","Commencement Bay","Pv18-0065","Pv18-0065"
"7","May","2018","Commencement Bay","Pv18-0066","Pv18-0066"
"7","May","2018","Commencement Bay","Pv18-0067","Pv18-0067"
"7","May","2018","Commencement Bay","Pv18-0068","Pv18-0068"
"7","May","2018","Commencement Bay","Pv18-0069","Pv18-0069"
"7","May","2018","Commencement Bay","Pv18-0070","Pv18-0070"
"7","May","2018","Commencement Bay","Pv18-0071","Pv18-0071"
"7","May","2018","Commencement Bay","Pv18-0072","Pv18-0072"
"7","May","2018","Commencement Bay","Pv18-0073","Pv18-0073"
"7","May","2018","Commencement Bay","Pv18-0074","Pv18-0074"
"7","May","2018","Commencement Bay","Pv18-0075","Pv18-0075"
"7","May","2018","Commencement Bay","Pv18-0076","Pv18-0076"
"7","May","2018","Commencement Bay","Pv18-0077","Pv18-0077"
"7","May","2018","Commencement Bay","Pv18-0078","Pv18-0078"
"7","May","2018","Commencement Bay","Pv18-0079","Pv18-0079"
"7","May","2018","Commencement Bay","Pv18-0080","Pv18-0080"
"7","May","2018","Commencement Bay","Pv18-0081","Pv18-0081"
"7","May","2018","Commencement Bay","Pv18-0082","Pv18-0082"
"7","May","2018","Commencement Bay","Pv18-0083","Pv18-0083"
"7","May","2018","Commencement Bay","Pv18-0084","Pv18-0084"
"7","May","2018","Commencement Bay","Pv18-0085","Pv18-0085"
"7","May","2018","Commencement Bay","Pv18-0086","Pv18-0086"
"7","May","2018","Commencement Bay","Pv18-0087","Pv18-0087"
"7","May","2018","Commencement Bay","Pv18-0088","Pv18-0088"
"7","May","2018","Commencement Bay","Pv18-0089","Pv18-0089"
"7","May","2018","Commencement Bay","Pv18-0090","Pv18-0090"
"7","May","2018","Commencement Bay","Pv18-0091","Pv18-0091"
"7","May","2018","Commencement Bay","Pv18-0092","Pv18-0092"
"7","May","2018","Commencement Bay","Pv18-0093","Pv18-0093"
"7","May","2018","Commencement Bay","Pv18-0094","Pv18-0094"
"7","May","2018","Commencement Bay","Pv18-0095","Pv18-0095"
"7","May","2018","Commencement Bay","Pv18-0096","Pv18-0096"
"7","May","2018","Commencement Bay","Pv18-0097","Pv18-0097"
"7","May","2018","Commencement Bay","Pv18-0098","Pv18-0098"
"7","May","2018","Commencement Bay","Pv18-0099","Pv18-0099"
"7","May","2018","Commencement Bay","Pv18-0100","Pv18-0100"
"7","May","2018","Commencement Bay","Pv18-0101","Pv18-0101"
"7","May","2018","Commencement Bay","Pv18-0102","Pv18-0102"
"7","May","2018","Commencement Bay","Pv18-0103","Pv18-0103"
"7","May","2018","Commencement Bay","Pv18-0104","Pv18-0104"
"7","May","2018","Commencement Bay","Pv18-0105","Pv18-0105"
"19","Apr","2018","Gertrude Island","Pv18-0106","Pv18-0106"
"19","Apr","2018","Gertrude Island","Pv18-0107","Pv18-0107"
"19","Apr","2018","Cutts Island","Pv18-0108","Pv18-0108"
"19","Apr","2018","Cutts Island","Pv18-0109","Pv18-0109"
"19","Apr","2018","Cutts Island","Pv18-0110","Pv18-0110"
"19","Apr","2018","Cutts Island","Pv18-0111","Pv18-0111"
"19","Apr","2018","Cutts Island","Pv18-0112","Pv18-0112"
"19","Apr","2018","Cutts Island","Pv18-0113","Pv18-0113"
"19","Apr","2018","Cutts Island","Pv18-0114","Pv18-0114"
"19","Apr","2018","Cutts Island","Pv18-0115","Pv18-0115"
"19","Apr","2018","Cutts Island","Pv18-0116","Pv18-0116"
"19","Apr","2018","Cutts Island","Pv18-0117","Pv18-0117"
"14","May","2018","Woodard Bay","Pv18-0118","Pv18-0118"
"14","May","2018","Woodard Bay","Pv18-0119","Pv18-0119"
"14","May","2018","Woodard Bay","Pv18-0120","Pv18-0120"
"14","May","2018","Gertrude Island","Pv18-0121","Pv18-0121"
"14","May","2018","Gertrude Island","Pv18-0122","Pv18-0122"
"14","May","2018","Gertrude Island","Pv18-0123","Pv18-0123"
"14","May","2018","Gertrude Island","Pv18-0124","Pv18-0124"
"14","May","2018","Gertrude Island","Pv18-0125","Pv18-0125"
"14","May","2018","Gertrude Island","Pv18-0126","Pv18-0126"
"14","May","2018","Cutts Island","Pv18-0127","Pv18-0127"
"14","May","2018","Cutts Island","Pv18-0128","Pv18-0128"
"14","May","2018","Cutts Island","Pv18-0129","Pv18-0129"
"14","May","2018","Cutts Island","Pv18-0130","Pv18-0130"
"14","May","2018","Cutts Island","Pv18-0131","Pv18-0131"
"14","May","2018","Cutts Island","Pv18-0132","Pv18-0132"
"11","May","2018","Eagle Island","Pv18-0133","Pv18-0133"
